502,0,0,-0.0000000250,0.0000000403,-0.0000837469,0.0199999990
503,0,0,-0.0000031122,0.0000049962,-0.0001859350,0.0199999990
504,0,0,-0.0000084581,0.0000111456,-0.0003326893,0.0199999990
505,0,0,-0.0000165973,0.0000187612,-0.0005346872,0.0199999990
506,0,0,-0.0000281962,0.0000281928,-0.0008051019,0.0199999990
507,0,0,-0.0000440796,0.0000398733,-0.0011602474,0.0199999990
508,0,0,-0.0000652691,0.0000543389,-0.0016203281,0.0199999990
509,0,0,-0.0000930301,0.0000722539,-0.0022103655,0.0199999990
510,0,0,-0.0001289294,0.0000944406,-0.0029613490,0.0199999990
511,0,0,-0.0001749078,0.0001219178,-0.0039116559,0.0199999990
512,0,0,-0.0002333686,0.0001559469,-0.0051088147,0.0199999990
513,0,0,-0.0003072882,0.0001980902,-0.0066116895,0.0199999990
514,0,0,-0.0004003529,0.0002502827,-0.0084931764,0.0199999990
515,0,0,-0.0005171277,0.0003149204,-0.0108435583,0.0199999990
516,0,0,-0.0006632664,0.0003949712,-0.0137746429,0.0199999990
517,0,0,-0.0008457711,0.0004941101,-0.0174248981,0.0199999990
518,0,0,-0.0010733128,0.0006168887,-0.0219658184,0.0199999990
519,0,0,-0.0013566313,0.0007689441,-0.0276097774,0.0199999990
520,0,0,-0.0017090262,0.0009572574,-0.0346198034,0.0199999990
521,0,0,-0.0021469695,0.0011904742,-0.0433216333,0.0199999990
522,0,0,-0.0026908600,0.0014793025,-0.0541186714,0.0199999990
523,0,0,-0.0033659603,0.0018370018,-0.0675105476,0.0199999990
524,0,0,-0.0042035584,0.0022799952,-0.0841159915,0.0199999990
525,0,0,-0.0052424039,0.0028286220,-0.1047012925,0.0199999990
526,0,0,-0.0065304813,0.0035080697,-0.1302154064,0.0199999990
527,0,0,-0.0081272211,0.0043495302,-0.1618337154,0.0199999990
528,0,0,-0.0101062285,0.0053916425,-0.2010117053,0.0199999990
529,0,0,-0.0125586521,0.0066822476,-0.2495520591,0.0199999990
530,0,0,-0.0155973792,0.0082806024,-0.3096871376,0.0199999990
531,0,0,-0.0193622131,0.0102600824,-0.3841818618,0.0199999990
532,0,0,-0.0240263032,0.0127115786,-0.4764602184,0.0199999990
533,0,0,-0.0298040752,0.0157476353,-0.5907628059,0.0199999990
534,0,0,-0.0369610810,0.0195076446,-0.7323413372,0.0199999990
535,0,0,-0.0458262109,0.0241642379,-0.9076996803,0.0199999990
536,0,0,-0.0568067646,0.0299312019,-1.1248929500,0.0199999990
537,0,0,-0.0704071760,0.0370733141,-1.3938966941,0.0199999990
538,0,0,-0.0872521495,0.0459184837,-1.7270653247,0.0199999990
539,-1,0,-0.1081153755,0.0568729448,-2.1397171020,0.0199999990
540,-2,1,-0.1339605927,0.1626526832,-1.4058759212,0.0199999990
541,-5,1,-0.1198954343,0.0598876094,-2.3226826190,0.0199999990
542,-8,1,-0.1467030763,0.0737341594,-2.8557903289,0.0199999990
543,-12,1,-0.1800125312,0.0912234878,-3.5146174430,0.0199999990
544,-19,2,-0.2212732076,0.2050975799,-3.0857203006,0.0199999990
545,-28,2,-0.2263025760,0.1123600721,-4.3802037239,0.0199999990
546,-39,3,-0.2767650842,0.2308377981,-4.1362009048,0.0199999990
547,-53,4,-0.2933033943,0.2363538265,-4.4133453369,0.0199999990
548,-73,5,-0.3119466304,0.2427476882,-4.7350826263,0.0199999990
549,-96,6,-0.3333065032,0.2505717039,-5.1105556488,0.0199999990
550,-123,8,-0.3580360412,0.3523766517,-4.3077111244,0.0199999990
551,-149,10,-0.3408656597,0.3368044376,-3.8710751533,0.0199999990
552,-179,12,-0.3160258531,0.3169764995,-3.2857363224,0.0199999990
553,-209,14,-0.2817976951,0.2922229766,-2.5147097110,0.0199999990
554,-235,16,-0.2359416961,0.2613655328,-1.5136616230,0.0199999990
555,-256,17,-0.1756777048,0.1307328939,-1.4726305961,0.0199999990
556,-274,19,-0.1436479187,0.2025128602,0.4499287605,0.0199999990
557,-286,19,-0.0562762165,-0.0343338251,-0.2149832725,0.0199999990
558,-291,20,-0.0366346693,0.0471189022,1.4126176834,0.0199999990
559,-291,20,0.0335493826,-0.0850991058,1.6056699752,0.0199999990
560,-287,20,0.0762440633,-0.1077345609,2.4471211433,0.0199999990
561,-281,19,0.1290176391,-0.2276432514,2.2457656860,0.0199999990
562,-271,19,0.1483000659,-0.1423773765,3.8220353126,0.0199999990
563,-259,18,0.2164112329,-0.2701106071,3.9269525527,0.0199999990
564,-242,17,0.2548028469,-0.2870889854,4.6362094879,0.0199999990
565,-224,16,0.3005080699,-0.3076807260,5.4929466247,0.0199999990
566,-198,14,0.3553811550,-0.4252948760,5.2861371040,0.0199999990
567,-165,12,0.3755389451,-0.4293072700,5.5877270698,0.0199999990
568,-133,10,0.3969290733,-0.4337407112,5.9165024757,0.0199999990
569,-91,7,0.4199545860,-0.5312426090,5.0328116416,0.0199999990
570,-47,5,0.3989327239,-0.4180352687,5.7178759574,0.0199999990
571,0,2,0.4136622428,-0.5109617233,4.6730079650,0.0199999990
572,47,-1,0.3824779701,-0.4846335411,3.9121212959,0.0199999990
573,94,-4,0.3385478973,-0.4513858795,2.9020543098,0.0199999990
574,131,-7,0.2789392948,-0.4099070549,1.5817556381,0.0199999990
575,170,-9,0.1999024009,-0.2660147666,1.1223742961,0.0199999990
576,200,-10,0.1428792381,-0.1368549466,1.1482957601,0.0199999990
577,222,-12,0.1149690032,-0.2107961654,-0.6928783416,0.0199999990
578,235,-12,0.0326960706,0.0233786106,0.0727670764,0.0199999990
579,241,-12,0.0193604927,0.0308316946,-0.1851959419,0.0199999990
580,242,-12,0.0030582818,0.0393869876,-0.5076256752,0.0199999990
581,241,-11,-0.0171374750,0.1421981430,0.3379464149,0.0199999990
582,240,-11,0.0039245133,0.0357584357,-0.4404284477,0.0199999990
583,240,-11,-0.0142156019,0.0450517559,-0.8020647048,0.0199999990
584,240,-10,-0.0367933654,0.1491132354,-0.0035790205,0.0199999990
585,239,-10,-0.0186806297,0.0442206859,-0.8402898788,0.0199999990
586,239,-10,-0.0404736661,0.0554314231,-1.2741662263,0.0199999990
