502,0,0,-0.0000000501,0.0000000807,-0.0001674938,0.0399999980
503,0,0,-0.0000062245,0.0000099924,-0.0003718699,0.0399999980
504,0,0,-0.0000169161,0.0000222911,-0.0006653786,0.0399999980
505,0,0,-0.0000331947,0.0000375224,-0.0010693744,0.0399999980
506,0,0,-0.0000563924,0.0000563856,-0.0016102038,0.0399999980
507,0,0,-0.0000881591,0.0000797465,-0.0023204948,0.0399999980
508,0,0,-0.0001305382,0.0001086778,-0.0032406563,0.0399999980
509,0,0,-0.0001860601,0.0001445077,-0.0044207310,0.0399999980
510,0,0,-0.0002578588,0.0001888812,-0.0059226980,0.0399999980
511,0,0,-0.0003498156,0.0002438355,-0.0078233118,0.0399999980
512,0,0,-0.0004667372,0.0003118938,-0.0102176296,0.0399999980
513,0,0,-0.0006145764,0.0003961804,-0.0132233786,0.0399999980
514,0,0,-0.0008007057,0.0005005653,-0.0169863533,0.0399999980
515,0,0,-0.0010342552,0.0006298409,-0.0216871166,0.0399999980
516,0,0,-0.0013265328,0.0007899424,-0.0275492858,0.0399999980
517,0,0,-0.0016915419,0.0009882200,-0.0348497962,0.0399999980
518,0,0,-0.0021466257,0.0012337772,-0.0439316368,0.0399999980
519,0,0,-0.0027132627,0.0015378882,-0.0552195549,0.0399999980
520,0,0,-0.0034180524,0.0019145147,-0.0692396068,0.0399999980
521,0,0,-0.0042939391,0.0023809485,-0.0866432666,0.0399999980
522,0,0,-0.0053817200,0.0029586050,-0.1082373380,0.0399999980
523,0,0,-0.0067319207,0.0036740036,-0.1350210905,0.0399999980
524,0,0,-0.0084071168,0.0045599904,-0.1682319736,0.0399999980
525,0,0,-0.0104848074,0.0056572442,-0.2094025850,0.0399999980
526,0,0,-0.0130609631,0.0070161395,-0.2604308128,0.0399999980
527,0,0,-0.0162544431,0.0086990604,-0.3236674308,0.0399999980
528,0,0,-0.0202124571,0.0107832849,-0.4020234107,0.0399999980
529,0,0,-0.0251173043,0.0133644950,-0.4991041183,0.0399999980
530,0,0,-0.0311947584,0.0165612039,-0.6193742752,0.0399999980
531,-1,0,-0.0387244272,0.0205203008,-0.7683820247,0.0399999980
532,-1,0,-0.0480532836,0.0254243159,-0.9529438972,0.0399999980
533,-1,0,-0.0596093606,0.0314967203,-1.1815598011,0.0399999980
534,-1,0,-0.0739240407,0.0390171051,-1.4647300243,0.0399999980
535,-1,0,-0.0916551303,0.0483307266,-1.8154635429,0.0399999980
536,-3,0,-0.1136172771,0.0598654937,-2.2499072551,0.0399999980
537,-5,0,-0.1408207416,0.0741527175,-2.7879877090,0.0399999980
538,-8,1,-0.1745196580,0.1840591430,-2.2095315456,0.0399999980
539,-13,1,-0.1701834917,0.0864057731,-3.3188009262,0.0399999980
540,-20,1,-0.2090423345,0.1065831899,-4.0903329849,0.0399999980
541,-30,2,-0.2572852134,0.2241275072,-3.7995946407,0.0399999980
542,-45,3,-0.2709695100,0.2281487464,-4.0203571319,0.0399999980
543,-63,4,-0.2860803413,0.2326922416,-4.2722311019,0.0399999980
544,-85,6,-0.3030701637,0.3304337501,-3.3163123130,0.0399999980
545,-106,7,-0.2763090610,0.2176169872,-3.9350051879,0.0399999980
546,-130,9,-0.2856662273,0.3111243247,-2.8310449600,0.0399999980
547,-156,10,-0.2495599269,0.1934041976,-3.2650117874,0.0399999980
548,-180,12,-0.2473466873,0.2808418750,-1.9321994781,0.0399999980
549,-199,13,-0.1969096946,0.1555992364,-2.0826361179,0.0399999980
550,-217,14,-0.1769390010,0.1415014266,-1.6436116695,0.0399999980
551,-231,15,-0.1505835533,0.1242811679,-1.0753790140,0.0399999980
552,-240,16,-0.1162119626,0.1028507947,-0.3485521078,0.0399999980
553,-247,16,-0.0719054031,-0.0160077810,-0.6702683448,0.0399999980
554,-250,16,-0.0613702869,-0.0217548608,-0.4649210929,0.0399999980
