502,0,0,-0.0000000438,0.0000000706,-0.0001465571,0.0350000000
503,0,0,-0.0000054464,0.0000087433,-0.0003253861,0.0350000000
504,0,0,-0.0000148016,0.0000195047,-0.0005822062,0.0350000000
505,0,0,-0.0000290453,0.0000328321,-0.0009357027,0.0350000000
506,0,0,-0.0000493433,0.0000493374,-0.0014089281,0.0350000000
507,0,0,-0.0000771392,0.0000697782,-0.0020304329,0.0350000000
508,0,0,-0.0001142209,0.0000950931,-0.0028355736,0.0350000000
509,0,0,-0.0001628026,0.0001264442,-0.0038681390,0.0350000000
510,0,0,-0.0002256264,0.0001652710,-0.0051823592,0.0350000000
511,0,0,-0.0003060886,0.0002133560,-0.0068453969,0.0350000000
512,0,0,-0.0004083950,0.0002729070,-0.0089404249,0.0350000000
513,0,0,-0.0005377542,0.0003466578,-0.0115704536,0.0350000000
514,0,0,-0.0007006174,0.0004379945,-0.0148630547,0.0350000000
515,0,0,-0.0009049732,0.0005511106,-0.0189762191,0.0350000000
516,0,0,-0.0011607158,0.0006911992,-0.0241056156,0.0350000000
517,0,0,-0.0014800987,0.0008646922,-0.0304935669,0.0350000000
518,0,0,-0.0018782970,0.0010795547,-0.0384401750,0.0350000000
519,0,0,-0.0023741042,0.0013456522,-0.0483170986,0.0350000000
520,0,0,-0.0029907953,0.0016752002,-0.0605846357,0.0350000000
521,0,0,-0.0037571954,0.0020833296,-0.0758128213,0.0350000000
522,0,0,-0.0047090029,0.0025887784,-0.0947076416,0.0350000000
523,0,0,-0.0058904290,0.0032147512,-0.1181434268,0.0350000000
524,0,0,-0.0073562264,0.0039899911,-0.1472029209,0.0350000000
525,0,0,-0.0091742038,0.0049500856,-0.1832271957,0.0350000000
526,0,0,-0.0114283394,0.0061391186,-0.2278769493,0.0350000000
527,0,0,-0.0142226352,0.0076116795,-0.2832088947,0.0350000000
528,0,0,-0.0176858925,0.0094353704,-0.3517703771,0.0350000000
529,0,0,-0.0219776344,0.0116939282,-0.4367159843,0.0350000000
530,0,0,-0.0272954034,0.0144910478,-0.5419522285,0.0350000000
531,0,0,-0.0338838624,0.0179551339,-0.6723179817,0.0350000000
532,0,0,-0.0420460176,0.0222452497,-0.8338051795,0.0350000000
533,0,0,-0.0521571111,0.0275583600,-1.0338344573,0.0350000000
534,0,0,-0.0646818733,0.0341383671,-1.2815968990,0.0350000000
535,0,0,-0.0801958465,0.0422874021,-1.5884740352,0.0350000000
536,-1,0,-0.0994118118,0.0523797273,-1.9685807228,0.0350000000
537,-1,0,-0.1232132196,0.0648794651,-2.4393422603,0.0350000000
538,-4,0,-0.1526924514,0.0803591918,-3.0224523544,0.0350000000
539,-9,0,-0.1892057609,0.0995333480,-3.7446818351,0.0350000000
540,-18,1,-0.2344358205,0.2154944181,-3.3943419456,0.0350000000
541,-30,2,-0.2443881750,0.2175548076,-3.5412425994,0.0350000000
542,-47,3,-0.2548749923,0.2196680545,-3.7016677856,0.0350000000
543,-66,4,-0.2661331653,0.2221893787,-3.8773500442,0.0350000000
544,-86,5,-0.2783466577,0.2252137899,-4.0719285011,0.0350000000
545,-106,7,-0.2917483139,0.3210723161,-3.0449886322,0.0350000000
546,-130,8,-0.2605412244,0.2059202194,-3.5758209228,0.0350000000
547,-154,10,-0.2643946170,0.2965400695,-2.3629844188,0.0350000000
548,-176,11,-0.2214708805,0.1752403354,-2.6620473861,0.0350000000
549,-193,12,-0.2108066320,0.1660283803,-2.4070115089,0.0350000000
550,-211,14,-0.1959796047,0.2470679283,-0.8218238830,0.0350000000
551,-227,14,-0.1298079013,0.0213518142,-1.9060832977,0.0350000000
552,-237,15,-0.1364250421,0.1165928840,-0.7978608608,0.0350000000
553,-245,16,-0.0987691783,0.0936648845,-0.0032093524,0.0350000000
554,-249,16,-0.0502888011,-0.0273857116,-0.2423189640,0.0350000000
555,-249,16,-0.0345822095,-0.0358505249,0.0653395652,0.0350000000
556,-247,16,-0.0152397575,-0.0459963083,0.4477906227,0.0350000000
557,-246,16,0.0087124776,-0.0585622787,0.9213785171,0.0350000000
558,-245,16,0.0383727283,-0.0741237401,1.5078567504,0.0350000000
559,-243,16,0.0751023817,-0.0933961868,2.2341561317,0.0350000000
560,-239,15,0.1205926656,-0.2094774246,1.8887279510,0.0350000000
561,-232,15,0.1308536767,-0.1194722652,3.2865254878,0.0350000000
562,-225,15,0.1877849769,-0.1491227149,4.4152646064,0.0350000000
563,-212,14,0.2584024906,-0.2783972024,4.5668878555,0.0350000000
564,-193,13,0.2997922706,-0.2969491004,5.3354249000,0.0350000000
565,-168,11,0.3492150545,-0.4117015838,5.0207643508,0.0350000000
566,-141,10,0.3626155853,-0.3199536800,6.4336023330,0.0350000000
567,-104,8,0.4217075347,-0.4395577430,6.3132133483,0.0350000000
568,-60,5,0.4472056388,-0.5385892391,5.4755001068,0.0350000000
569,-10,2,0.4291428565,-0.5191450595,4.9741339683,0.0350000000
570,34,-2,0.4014691352,-0.5866384029,3.0404300689,0.0350000000
571,83,-5,0.3159139394,-0.4361503124,2.4020900726,0.0350000000
572,125,-7,0.2489745378,-0.2983829689,2.1847555637,0.0350000000
573,161,-9,0.2070422649,-0.2693531513,1.2641658782,0.0350000000
574,187,-11,0.1517484903,-0.2335361242,0.0763108730,0.0350000000
575,209,-12,0.0797901535,-0.0967555046,-0.1960840225,0.0350000000
576,222,-13,0.0332690501,-0.0687102079,-1.1604377031,0.0350000000
577,227,-13,-0.0259825849,0.0580037832,-1.1344952583,0.0350000000
578,227,-12,-0.0550394821,0.1656968593,-0.4613156318,0.0350000000
579,224,-12,-0.0448462629,0.0649646520,-1.4547049999,0.0350000000
580,222,-11,-0.0764544296,0.1735410690,-0.8377304077,0.0350000000
581,219,-11,-0.0696336746,0.0745795965,-1.8978081703,0.0350000000
582,217,-10,-0.1054182887,0.1853483295,-1.3634262084,0.0350000000
583,213,-10,-0.1037698268,0.0891016101,-2.5258145332,0.0350000000
584,210,-9,-0.1459609127,0.2032339572,-2.1181380748,0.0350000000
585,204,-8,-0.1522518634,0.2033652782,-2.1925559043,0.0350000000
586,198,-8,-0.1581965684,0.1108775138,-3.5079884529,0.0350000000
587,191,-7,-0.2098980665,0.2300031185,-3.2884573936,0.0350000000
588,180,-6,-0.2279696941,0.2363215923,-3.5959100723,0.0350000000
589,166,-5,-0.2485113143,0.2437098026,-3.9551126480,0.0350000000
590,148,-4,-0.2722193241,0.2527622222,-4.3769898414,0.0350000000
591,128,-2,-0.2998557567,0.3560893297,-3.6315517425,0.0350000000
