0,0
1,0
2,0
3,1
4,2
5,2
6,3
7,4
8,6
9,8
10,10
11,11
12,13
13,16
14,19
15,22
16,25
17,27
18,30
19,34
20,37
21,41
22,45
23,47
24,52
25,56
26,60
27,64
28,69
29,71
30,75
31,80
32,84
33,89
34,94
35,96
36,101
37,106
38,111
39,116
40,121
41,123
42,128
43,134
44,139
45,144
46,149
47,152
48,157
49,163
50,168
51,173
52,178
53,181
54,186
55,191
56,196
57,202
58,207
59,210
60,215
61,221
62,226
63,232
64,237
65,240
66,245
67,251
68,257
69,262
70,268
71,270
72,276
73,282
74,288
75,294
76,300
77,302
78,308
79,314
80,321
81,327
82,333
83,336
84,342
85,348
86,354
87,360
88,366
89,369
90,375
91,381
92,387
93,393
94,400
95,403
96,409
97,415
98,422
99,428
100,435
101,438
102,444
103,451
104,457
105,463
106,470
107,473
108,479
109,486
110,492
111,499
112,505
113,508
114,515
115,521
116,528
117,534
118,540
119,543
120,549
121,556
122,562
123,568
124,574
125,577
126,584
127,590
128,596
129,603
130,609
131,612
132,618
133,624
134,631
135,637
136,643
137,646
138,652
139,658
140,664
141,670
142,676
143,679
144,685
145,691
146,697
147,703
148,709
149,712
150,718
151,724
152,730
153,736
154,742
155,745
156,750
157,756
158,762
159,768
160,774
161,776
162,782
163,788
164,794
165,799
166,805
167,808
168,813
169,819
170,824
171,829
172,835
173,837
174,843
175,848
176,853
177,859
178,864
179,867
180,872
181,878
182,883
183,889
184,894
185,896
186,902
187,907
188,912
189,917
190,922
191,924
192,929
193,934
194,939
195,944
196,948
197,950
198,955
199,960
200,965
201,969
202,974
203,977
204,981
205,986
206,991
207,996
208,1000
209,1003
210,1007
211,1012
212,1017
213,1021
214,1026
215,1029
216,1033
217,1038
218,1043
219,1048
220,1053
221,1056
222,1061
223,1066
224,1071
225,1077
226,1082
227,1084
228,1090
229,1095
230,1100
231,1105
232,1110
233,1113
234,1118
235,1123
236,1129
237,1134
238,1140
239,1142
240,1148
241,1153
242,1159
243,1164
244,1170
245,1173
246,1178
247,1184
248,1190
249,1195
250,1201
251,1204
252,1209
253,1215
254,1221
255,1226
256,1232
257,1234
258,1240
259,1246
260,1252
261,1257
262,1263
263,1266
264,1271
265,1277
266,1283
267,1288
268,1294
269,1297
270,1302
271,1308
272,1314
273,1320
274,1326
275,1328
276,1334
277,1340
278,1346
279,1352
280,1358
281,1361
282,1367
283,1373
284,1379
285,1385
286,1391
287,1394
288,1400
289,1406
290,1412
291,1418
292,1424
293,1427
294,1433
295,1439
296,1445
297,1451
298,1457
299,1460
300,1466
301,1472
302,1479
303,1485
304,1491
305,1494
306,1500
307,1506
308,1512
309,1518
310,1524
311,1527
312,1533
313,1539
314,1545
315,1551
316,1557
317,1560
318,1565
319,1571
320,1577
321,1582
322,1587
323,1590
324,1595
325,1601
326,1606
327,1611
328,1617
329,1619
330,1625
331,1630
332,1636
333,1641
334,1647
335,1649
336,1655
337,1660
338,1666
339,1671
340,1677
341,1679
342,1685
343,1690
344,1695
345,1700
346,1706
347,1708
348,1714
349,1719
350,1725
351,1730
352,1736
353,1738
354,1744
355,1749
356,1755
357,1760
358,1765
359,1768
360,1773
361,1778
362,1783
363,1789
364,1794
365,1796
366,1801
367,1807
368,1812
369,1817
370,1822
371,1824
372,1829
373,1834
374,1839
375,1844
376,1849
377,1852
378,1857
379,1861
380,1866
381,1871
382,1876
383,1878
384,1883
385,1888
386,1893
387,1898
388,1904
389,1906
390,1911
391,1917
392,1922
393,1927
394,1933
395,1935
396,1941
397,1946
398,1952
399,1957
400,1963
401,1966
402,1971
403,1977
404,1983
405,1989
406,1994
407,1997
408,2003
409,2009
410,2015
411,2021
412,2027
413,2029
414,2035
415,2041
416,2047
417,2053
418,2059
419,2061
420,2067
421,2073
422,2079
423,2085
424,2090
425,2093
426,2099
427,2105
428,2111
429,2117
430,2123
431,2126
432,2132
433,2137
434,2143
435,2149
436,2155
437,2157
438,2163
439,2169
440,2174
441,2180
442,2185
443,2188
444,2194
445,2199
446,2205
447,2211
448,2217
449,2219
450,2225
451,2231
452,2237
453,2242
454,2248
455,2251
456,2256
457,2262
458,2268
459,2273
460,2279
461,2282
462,2288
463,2293
464,2299
465,2305
466,2311
467,2314
468,2319
