0,0
1,0
2,1
3,3
4,6
5,7
6,11
7,17
8,23
9,30
10,38
11,42
12,51
13,61
14,71
15,82
16,93
17,99
18,111
19,124
20,138
21,151
22,165
23,172
24,187
25,202
26,217
27,232
28,247
29,255
30,271
31,287
32,304
33,321
34,337
35,346
36,363
37,381
38,399
39,417
40,435
41,444
42,462
43,481
44,499
45,518
46,537
47,546
48,565
49,585
50,604
51,623
52,643
53,652
54,672
55,692
56,711
57,731
58,751
59,760
60,780
61,800
62,820
63,839
64,859
65,869
66,889
67,908
68,928
69,948
70,967
71,977
72,997
73,1016
74,1036
75,1056
76,1076
77,1085
78,1105
79,1125
80,1145
81,1165
82,1184
83,1194
84,1214
85,1233
86,1254
87,1273
88,1293
89,1303
90,1323
91,1343
92,1363
93,1383
94,1403
95,1413
96,1433
97,1453
98,1473
99,1493
100,1513
101,1523
102,1543
103,1563
104,1583
105,1603
106,1623
107,1632
108,1652
109,1672
110,1691
111,1711
112,1730
113,1740
114,1759
115,1779
116,1798
117,1818
118,1837
119,1846
120,1865
121,1885
122,1904
123,1924
124,1942
125,1952
126,1972
127,1991
128,2010
129,2030
130,2049
131,2059
132,2078
133,2098
134,2117
135,2136
136,2156
137,2165
138,2185
139,2204
140,2223
141,2243
142,2262
143,2271
144,2291
145,2310
146,2329
147,2349
148,2368
149,2377
150,2397
151,2416
152,2435
153,2455
154,2474
155,2483
156,2503
157,2522
158,2541
159,2560
160,2579
161,2589
162,2608
163,2627
164,2646
165,2665
166,2684
167,2693
168,2712
169,2731
170,2750
171,2769
172,2788
173,2797
174,2816
175,2835
176,2854
177,2873
178,2892
179,2901
180,2920
181,2939
182,2958
183,2977
184,2996
185,3005
186,3024
187,3043
188,3061
189,3080
190,3099
191,3108
192,3127
193,3146
194,3165
195,3184
196,3203
197,3212
198,3231
199,3250
200,3269
201,3288
202,3307
203,3317
204,3336
205,3355
206,3374
207,3394
208,3413
209,3422
210,3441
211,3460
212,3479
213,3498
214,3518
215,3527
216,3546
217,3565
218,3585
219,3603
220,3623
221,3632
222,3651
223,3671
224,3690
225,3709
226,3728
227,3738
228,3757
229,3777
230,3796
231,3815
232,3834
233,3844
234,3863
235,3882
236,3902
237,3921
238,3940
239,3949
240,3969
241,3988
242,4007
243,4027
244,4046
245,4055
246,4075
247,4094
248,4113
249,4133
250,4152
251,4161
252,4180
253,4199
254,4218
255,4237
256,4256
257,4265
258,4285
259,4303
260,4322
261,4341
262,4360
263,4369
264,4387
265,4406
266,4425
267,4443
268,4462
269,4471
270,4490
271,4509
272,4527
273,4546
274,4564
275,4573
276,4592
277,4611
278,4630
279,4648
280,4667
281,4676
282,4695
283,4714
284,4733
285,4752
286,4772
287,4781
288,4800
289,4820
290,4839
291,4858
292,4878
293,4888
294,4908
295,4928
296,4948
297,4968
298,4988
299,4998
300,5018
301,5038
302,5059
303,5079
304,5099
305,5109
306,5129
307,5148
308,5167
309,5185
310,5202
311,5211
312,5226
313,5241
314,5256
315,5269
316,5282
317,5288
318,5300
319,5311
320,5321
321,5331
322,5340
323,5344
324,5352
325,5359
326,5366
327,5372
328,5377
329,5380
330,5385
331,5389
332,5393
333,5396
334,5398
335,5399
336,5401
337,5402
338,5403
339,5404
340,5404
341,5404
342,5403
343,5403
344,5402
345,5401
346,5401
347,5400
348,5400
349,5399
350,5399
351,5398
