0,0
1,0
2,-1
3,-3
4,-5
5,-9
6,-13
7,-16
8,-23
9,-29
10,-38
11,-46
12,-55
13,-59
14,-69
15,-80
16,-92
17,-103
18,-116
19,-122
20,-135
21,-148
22,-162
23,-176
24,-191
25,-198
26,-213
27,-228
28,-244
29,-259
30,-275
31,-283
32,-300
33,-316
34,-333
35,-350
36,-367
37,-375
38,-392
39,-409
40,-427
41,-444
42,-461
43,-470
44,-487
45,-505
46,-522
47,-539
48,-557
49,-566
50,-583
51,-601
52,-619
53,-636
54,-654
55,-663
56,-680
57,-698
58,-716
59,-734
60,-752
61,-761
62,-779
63,-797
64,-816
65,-834
66,-852
67,-862
68,-881
69,-900
70,-919
71,-938
72,-957
73,-967
74,-986
75,-1005
76,-1025
77,-1044
78,-1064
79,-1074
80,-1093
81,-1113
82,-1133
83,-1153
84,-1173
85,-1183
86,-1203
87,-1223
88,-1244
89,-1264
90,-1284
91,-1294
92,-1314
93,-1335
94,-1355
95,-1375
96,-1395
97,-1405
98,-1426
99,-1445
100,-1466
101,-1485
102,-1506
103,-1516
104,-1535
105,-1555
106,-1574
107,-1595
108,-1614
109,-1624
110,-1644
111,-1663
112,-1683
113,-1702
114,-1721
115,-1731
116,-1749
117,-1769
118,-1788
119,-1808
120,-1827
121,-1836
122,-1856
123,-1875
124,-1894
125,-1914
126,-1933
127,-1942
128,-1961
129,-1981
130,-2001
131,-2019
132,-2039
133,-2048
134,-2068
135,-2087
136,-2106
137,-2125
138,-2144
139,-2154
140,-2173
141,-2192
142,-2211
143,-2230
144,-2249
145,-2258
146,-2277
147,-2296
148,-2315
149,-2333
150,-2352
151,-2361
152,-2380
153,-2399
154,-2417
155,-2436
156,-2454
157,-2464
158,-2483
159,-2501
160,-2520
161,-2539
162,-2557
163,-2567
164,-2585
165,-2604
166,-2623
167,-2642
168,-2661
169,-2670
170,-2688
171,-2708
172,-2726
173,-2746
174,-2764
175,-2774
176,-2793
177,-2812
178,-2831
179,-2850
180,-2869
181,-2879
182,-2898
183,-2917
184,-2936
185,-2955
186,-2975
187,-2984
188,-3003
189,-3023
190,-3042
191,-3062
192,-3081
193,-3090
194,-3110
195,-3128
196,-3148
197,-3167
198,-3186
199,-3195
200,-3214
201,-3233
202,-3252
203,-3271
204,-3290
205,-3299
206,-3318
207,-3337
208,-3356
209,-3375
210,-3393
211,-3403
212,-3421
213,-3440
214,-3459
215,-3477
216,-3496
217,-3505
218,-3524
219,-3543
220,-3561
221,-3580
222,-3599
223,-3609
224,-3628
225,-3647
226,-3666
227,-3685
228,-3704
229,-3714
230,-3733
231,-3752
232,-3771
233,-3790
234,-3810
235,-3819
236,-3838
237,-3857
238,-3876
239,-3896
240,-3915
241,-3924
242,-3944
243,-3963
244,-3982
245,-4001
246,-4020
247,-4030
248,-4049
249,-4068
250,-4087
251,-4106
252,-4125
253,-4134
254,-4153
255,-4172
256,-4191
257,-4210
258,-4228
259,-4238
260,-4257
261,-4275
262,-4294
263,-4313
264,-4332
265,-4341
266,-4360
267,-4379
268,-4398
269,-4417
270,-4436
271,-4445
272,-4464
273,-4483
274,-4503
275,-4522
276,-4541
277,-4551
278,-4570
279,-4589
280,-4609
281,-4628
282,-4648
283,-4658
284,-4677
285,-4697
286,-4717
287,-4736
288,-4756
289,-4765
290,-4785
291,-4805
292,-4825
293,-4844
294,-4864
295,-4873
296,-4892
297,-4912
298,-4931
299,-4950
300,-4969
301,-4978
302,-4997
303,-5016
304,-5035
305,-5054
306,-5072
307,-5082
308,-5100
309,-5119
310,-5137
311,-5154
312,-5170
313,-5178
314,-5194
315,-5208
316,-5222
317,-5234
318,-5246
319,-5252
320,-5262
321,-5272
322,-5282
323,-5290
324,-5298
325,-5302
326,-5309
327,-5315
328,-5321
329,-5326
330,-5330
331,-5332
332,-5336
333,-5339
334,-5342
335,-5344
336,-5345
337,-5346
338,-5347
339,-5348
340,-5348
341,-5348
342,-5348
343,-5348
344,-5347
345,-5347
346,-5347
347,-5346
