0,0
1,0
2,2
3,10
4,19
5,33
6,52
7,63
8,87
9,116
10,147
11,182
12,219
13,239
14,280
15,324
16,371
17,418
18,469
19,495
20,548
21,602
22,658
23,716
24,774
25,800
26,860
27,922
28,984
29,1048
30,1112
31,1145
32,1207
33,1274
34,1341
35,1409
36,1477
37,1512
38,1581
39,1650
40,1721
41,1792
42,1865
43,1902
44,1975
45,2048
46,2116
47,2190
48,2226
49,2300
50,2370
51,2440
52,2509
53,2584
54,2620
55,2695
56,2769
57,2844
58,2919
59,2994
60,3028
61,3103
62,3179
63,3255
64,3331
65,3407
66,3445
67,3521
68,3597
69,3673
70,3750
71,3826
72,3860
73,3937
74,4014
75,4082
76,4159
77,4235
78,4272
79,4349
80,4425
81,4502
82,4578
83,4655
84,4693
85,4770
86,4842
87,4919
88,4996
89,5073
90,5111
91,5185
92,5261
93,5332
94,5399
95,5470
96,5505
97,5574
98,5641
99,5707
100,5773
101,5836
102,5867
103,5929
104,5989
105,6049
106,6106
107,6163
108,6192
109,6246
110,6300
111,6353
112,6404
113,6454
114,6479
115,6527
116,6574
117,6620
118,6665
119,6708
120,6729
121,6770
122,6811
123,6850
124,6887
125,6924
126,6942
127,6976
128,7010
129,7042
130,7074
131,7087
132,7117
133,7146
134,7173
135,7198
136,7220
137,7226
138,7227
