0,0
1,0
2,-5
3,-14
4,-25
5,-34
6,-57
7,-83
8,-116
9,-151
10,-192
11,-213
12,-258
13,-308
14,-360
15,-415
16,-472
17,-502
18,-563
19,-627
20,-692
21,-760
22,-828
23,-864
24,-935
25,-1008
26,-1084
27,-1159
28,-1238
29,-1277
30,-1349
31,-1421
32,-1494
33,-1572
34,-1650
35,-1691
36,-1775
37,-1860
38,-1942
39,-2031
40,-2071
41,-2152
42,-2233
43,-2323
44,-2414
45,-2459
46,-2547
47,-2633
48,-2720
49,-2811
50,-2895
51,-2936
52,-3020
53,-3105
54,-3190
55,-3279
56,-3368
57,-3415
58,-3504
59,-3594
60,-3685
61,-3775
62,-3865
63,-3908
64,-3998
65,-4089
66,-4180
67,-4271
68,-4362
69,-4409
70,-4505
71,-4592
72,-4681
73,-4773
74,-4870
75,-4918
76,-5014
77,-5102
78,-5189
79,-5283
80,-5371
81,-5417
82,-5509
83,-5599
84,-5685
85,-5764
86,-5806
87,-5889
88,-5967
89,-6049
90,-6124
91,-6203
92,-6242
93,-6319
94,-6386
95,-6460
96,-6529
97,-6600
98,-6635
99,-6704
100,-6771
101,-6837
102,-6903
103,-6962
104,-6993
105,-7055
106,-7115
107,-7161
